,Character,Radical,CharFreq,Radicals,TokenIDs,Length,First,Token_family,Radical_family,List_both,Both_len,List_radical,Radical_len,List_token,Token_len,List_neither,Pair_both,Pair_token,Pair_radical,Pair_neither
22,缕,纟,1.9022866148372402,"('糸', '纟')","[25906, 243]",2,25906,26,111,"['缆', '缱', '缠', '缉', '缜', '缅', '缔', '缴', '缄', '缤', '缝', '缥', '缰', '缭', '缀', '缪', '缎', '缢', '缈', '缮', '缚', '缨', '缛']",23,"['纺', '纠', '绉', '绅', '绳', '纤', '绰', '绕', '绵', '绮', '纬', '纷', '绣', '绚', '综', '绞', '绸', '绶', '绨', '纲', '纽', '纱', '绑', '纵', '绽', '纾', '绘', '绀', '纹', '绯', '绥', '绊', '纰', '绒', '绦', '绷', '绪', '绢', '绻', '纶', '纭', '纫', '绎', '绔', '纣', '绌']",46,"['缶', '缸']",2,"['屁', '圾', '犊', '歉', '雾', '雏', '蟥', '朔', '赐', '屑', '圪', '勾', '阎', '殚', '蠢', '邂', '殉', '赃', '雳', '骛', '殷', '邓', '骂', '阑', '殡', '雕', '邋', '殆', '腌', '赋', '胁', '朴', '屐', '趴', '炭', '屄', '雁', '骗', '穷', '雌', '跻', '殇', '殄', '骤', '屡', '蠕', '赅', '赴', '骝', '屠', '髅', '犸', '赠', '阱', '赁', '勺', '殴', '隧', '臊', '屌', '朕', '隼', '屎', '阈', '矽', '殃', '熵', '邃', '勉', '骄', '骡', '犒', '臼', '殓', '勘', '隙', '髻', '勃', '朦', '歇', '炬', '邻', '赝', '赊', '犷', '臆', '歹', '阉', '骰', '臀']",缀,缸,纶,屡
23,缅,纟,1.6099377874757514,"('糸', '纟')","[25906, 227]",2,25906,26,111,"['缆', '缱', '缠', '缉', '缜', '缕', '缔', '缴', '缄', '缤', '缝', '缥', '缰', '缭', '缀', '缪', '缎', '缢', '缈', '缮', '缚', '缨', '缛']",23,"['纺', '纠', '绉', '绅', '绳', '纤', '绰', '绕', '绵', '绮', '纬', '纷', '绣', '绚', '综', '绞', '绸', '绶', '绨', '纲', '纽', '纱', '绑', '纵', '绽', '纾', '绘', '绀', '纹', '绯', '绥', '绊', '纰', '绒', '绦', '绷', '绪', '绢', '绻', '纶', '纭', '纫', '绎', '绔', '纣', '绌']",46,"['缶', '缸']",2,"['跻', '隧', '玷', '阙', '朔', '雳', '屄', '臆', '歉', '朦', '屉', '胝', '屡', '雁', '骤', '隋', '骷', '熵', '骗', '髓', '圾', '邓', '犟', '骼', '屹', '阔', '髅', '髋', '骥', '犸', '赂', '阑', '赠', '赡', '勘', '赅', '殃', '骚', '矗', '阉', '骆', '勉', '雕', '蠕', '阂', '骐', '殷', '歼', '蠖', '殉', '骁', '骝', '炬', '殚', '赐', '雍', '邃', '臊', '骡', '朴', '赘', '赔', '骏', '雾', '歹', '蠢', '趾', '臼', '阄', '犒', '殇', '赚', '赋', '骜', '犊', '穆', '髦', '阮', '雇', '臃', '赌', '骛', '殓', '殆', '腌', '趴', '殒', '阎', '雌']",缤,缸,绵,赐
24,邓,阝,2.642579690241552,"('邑', '阜', '阝')","[45932, 241]",2,45932,11,68,"['邻', '邸', '邢', '邵', '邱']",5,"['陌', '陨', '陪', '鄙', '隋', '郊', '邬', '隙', '陋', '陡', '邹', '陀', '郁', '郝', '陛', '隧', '阮', '隅', '郴', '鄂', '陲', '阱', '隘', '陇']",24,"['邋', '邂', '邀', '邃']",4,"['缜', '朕', '骶', '屹', '骡', '殚', '犊', '臾', '瑜', '殒', '赊', '雌', '阂', '臂', '趾', '缝', '蝼', '骼', '赝', '屡', '穹', '犒', '缸', '阀', '炭', '屁', '臼', '缭', '朽', '屐', '勺', '缮', '趄', '缥', '阄', '臀', '烁', '腌', '犸', '阔', '勘', '缈', '歉', '屌', '犄', '阐', '矾', '缚', '朴', '阙', '圾', '髻', '殃', '穷', '雏', '缱', '雹', '勿', '穗', '圄', '屈', '骆', '殡', '骤', '殉', '缰', '缕', '犟', '缤', '趟', '阁', '朲', '骗', '殓', '圪', '殆', '趴', '跻', '赚', '矽', '玷', '赐', '殇', '胁', '朔', '炬', '蚌', '雍', '歼', '赅', '赳', '缨', '骏']",邻,邀,陌,屈
25,屈,尸,3.8281042957545766,"('尸',)","[23602, 230]",2,23602,13,27,"['屠', '屑', '屁', '屡', '屐', '屉', '屎', '屌', '屄']",9,"['尸', '尹', '尻']",3,"['屹', '屿']",2,"['缀', '缅', '烽', '赔', '蠖', '殆', '阙', '髅', '臾', '邢', '缰', '臼', '雁', '炬', '臆', '赚', '隙', '圾', '勃', '犁', '朽', '雇', '骝', '雕', '犀', '赊', '赁', '阎', '阂', '阐', '朔', '骶', '骷', '赴', '朕', '殉', '阀', '骗', '穹', '殃', '邸', '隼', '阄', '缜', '隘', '趴', '骐', '歃', '髻', '缪', '殷', '穗', '缮', '煌', '勾', '髦', '隧', '瑜', '胁', '缭', '髌', '犊', '勺', '矗', '骥', '赅', '赠', '赃', '赘', '跻', '缔', '殴', '阁', '隽', '阑', '阔', '臀', '缱', '趾', '骛', '烁', '胝', '缨', '玷', '邻', '穷', '邵', '臃', '雾', '勘', '雳', '蝼', '殡', '阮']",屄,屹,尻,骥
26,缔,纟,0.47617206526611167,"('糸', '纟')","[25906, 242]",2,25906,26,111,"['缆', '缱', '缠', '缉', '缜', '缕', '缅', '缴', '缄', '缤', '缝', '缥', '缰', '缭', '缀', '缪', '缎', '缢', '缈', '缮', '缚', '缨', '缛']",23,"['纺', '纠', '绉', '绅', '绳', '纤', '绰', '绕', '绵', '绮', '纬', '纷', '绣', '绚', '综', '绞', '绸', '绶', '绨', '纲', '纽', '纱', '绑', '纵', '绽', '纾', '绘', '绀', '纹', '绯', '绥', '绊', '纰', '绒', '绦', '绷', '绪', '绢', '绻', '纶', '纭', '纫', '绎', '绔', '纣', '绌']",46,"['缶', '缸']",2,"['犊', '骝', '臊', '雇', '圃', '赂', '歇', '穆', '雳', '歹', '阉', '穗', '雍', '趔', '阄', '朲', '朔', '赔', '勾', '隅', '赠', '犟', '赌', '趄', '邃', '阁', '朴', '犀', '勺', '歉', '赝', '隼', '趁', '犷', '臾', '骤', '勃', '跻', '屌', '邋', '熵', '圄', '阈', '邱', '圪', '雀', '蚌', '朽', '阔', '赋', '矍', '胝', '殚', '蠕', '骋', '矗', '骐', '骼', '蠢', '屠', '赳', '骁', '犸', '骚', '隽', '髦', '阙', '雁', '殇', '屹', '歃', '邀', '歼', '骰', '殴', '趴', '殷', '赡', '朕', '髻', '邢', '勘', '蝼']",缮,缶,绔,骐
27,烽,火,3.2599947353045624,"('火', '灬')","[163, 23419]",2,163,8,90,"['炬', '炭', '煌', '烁', '熵']",5,"['灾', '炕', '焊', '烤', '灸', '炒', '烬', '熄', '炼', '灿', '烛', '炖', '烘', '烫', '烩', '炊', '熔', '烙', '灶', '灼', '烂', '煅', '熨', '焰', '燮', '炷', '炫', '燎', '煲', '煸', '煊', '燥', '焚', '炯', '煽', '炳', '焖', '炙', '炽', '煨', '焗', '焕', '燻', '炆', '烷', '熠', '焙', '烊', '烃', '烯']",50,"['瑜', '玷']",2,"['殓', '骜', '雇', '朔', '邋', '邱', '趾', '赋', '骚', '邸', '阉', '赎', '趴', '缛', '殉', '髦', '屎', '腌', '犟', '缨', '矗', '缉', '阮', '赴', '勾', '赳', '阁', '屿', '骡', '缆', '阄', '犷', '圄', '赃', '邓', '赠', '蚌', '阱', '缴', '骼', '骁', '臊', '缶', '殷', '屌', '殃', '骂', '骄', '缰', '赅', '缚', '跻', '骷', '缠', '骰', '隽', '阙', '勋', '缄', '骗', '赁', '歼', '隘', '髓', '隋', '殆', '犄', '阂', '骝', '胝', '髋', '歹', '隙', '朽', '缥', '圾', '殒', '歇', '髑', '骆', '缱', '赐', '雾', '臃', '屁', '缜', '蹄', '雹', '殄', '赊', '缀', '歉', '趔', '朴']",炭,瑜,烘,趾
28,朴,木,3.0184375468394697,"('木',)","[4916, 112]",2,4916,6,210,"['朽', '朲']",2,"['枯', '橘', '橡', '楷', '柩', '枕', '椿', '柿', '桎', '栋', '榴', '枫', '榛', '棍', '栈', '栗', '梳', '栅', '杏', '桨', '樵', '杵', '槌', '棕', '槟', '柬', '樘', '棉', '橄', '樱', '椒', '椎', '栽', '梵', '棺', '栖', '橙', '槐', '槛', '楔', '榄', '杆', '梓', '杠', '柑', '柯', '樟', '枢', '樽', '榨', '柺', '梗', '椰', '樊', '桩', '柚', '栓', '桔', '榻', '杖', '枣', '橱', '杭', '榔', '枷', '檫', '桡', '梭', '桦', '棵', '楞', '棱', '桁', '杪', '棠', '枸', '橇', '棘', '椭', '枉', '柠', '槽', '椽', '桶', '桅', '楠', '檀', '柒', '栀', '桀', '槃', '榕', '桉', '榆', '楸', '桖', '榎', '栎', '橹', '椁', '椴', '槲', '梧', '杞', '栩', '杳', '棂', '桠', '梏', '桓', '楂', '梢', '枭', '楣', '榈', '槁', '檬', '栌', '檐', '榷', '杈', '楦', '梆', '榭', '榉', '枥']",126,"['朦', '朔', '朕']",3,"['赘', '邵', '勺', '赎', '缎', '骋', '邓', '缠', '缛', '赁', '殇', '缸', '邸', '烽', '勾', '骁', '缈', '犄', '邃', '圄', '勘', '勉', '缴', '骂', '穗', '圾', '雀', '阁', '臀', '阎', '趔', '趴', '臆', '缝', '趄', '髋', '赴', '圪', '屈', '骜', '阐', '趁', '赋', '隘', '胝', '阮', '犁', '赅', '殉', '勋', '歉', '骄', '缕', '蚌', '熵', '赌', '殄', '邢', '阂', '蠢', '缰', '雹', '矽', '屠', '炭', '骸', '蝼', '缜', '骥', '趟', '雾', '殡', '胁', '髓', '跻', '骚', '屌', '赡', '殃', '骰', '臊', '屎', '缔', '腌', '殷', '阙', '犟', '殒', '歇', '煌', '赳', '蠖', '骝', '屁', '矗', '缆']",朽,朔,梵,殷
29,赚,贝,4.304664913276137,"('貝', '贝')","[28425, 248]",2,28425,19,52,"['赐', '赋', '赌', '赎', '赔', '赃', '赠', '赡', '赊', '赘', '赝', '赁', '赂', '赅']",14,"['贱', '贤', '贪', '贬', '贯', '贩', '贷', '贺', '贡', '贼', '贲', '贰', '贞', '贮', '贾', '贻', '贿']",17,"['赴', '赳']",2,"['邓', '殉', '阎', '屹', '朽', '雏', '髑', '趁', '臀', '勉', '犟', '阀', '缄', '阑', '邵', '犊', '髦', '屠', '穆', '缠', '殇', '缀', '雇', '隋', '缴', '邸', '阄', '缎', '隼', '臂', '趟', '雀', '蚌', '蝼', '缝', '朔', '骷', '邋', '屈', '腌', '缨', '蟥', '圃', '雾', '阔', '骰', '骆', '邢', '髌', '缜', '缛', '勿', '趴', '骤', '臊', '屌', '勺', '勘', '缉', '穷', '雳', '烽', '屡', '炬', '骋', '矾', '朕', '阙', '圪', '屑', '缱', '隽', '隙', '骝', '朴', '趾', '屄', '炭', '骏', '勃', '屎', '瑜', '缭', '邃', '雌', '邀', '歉', '殓']",赎,赴,贾,骤
30,阁,门,2.785165551319734,"('門', '门')","[33443, 223]",2,33443,14,28,"['阎', '阐', '阔', '阙', '阉', '阀', '阑', '阈', '阂', '阄']",10,"['闷', '闸', '闹', '闺', '闰', '闩', '闾', '闯', '闵']",9,"['阮', '阱']",2,"['雀', '缨', '隘', '骐', '缅', '歉', '缢', '趔', '赠', '邵', '骸', '屌', '殄', '殡', '蝼', '骗', '跻', '犀', '犄', '骜', '雕', '骰', '圾', '邸', '骡', '屡', '屎', '朦', '穹', '髦', '缮', '趁', '腌', '骂', '歃', '雁', '缱', '屠', '骝', '圃', '邀', '雏', '骶', '缭', '赡', '髅', '屁', '殴', '犟', '隽', '隧', '赁', '勘', '隙', '赂', '胝', '邂', '赘', '隅', '缉', '赅', '蹄', '趴', '勿', '缕', '邋', '髋', '臀', '朔', '矽', '殆', '缰', '邻', '歼', '歇', '隼', '殃', '缚', '矾', '骄', '屄', '缴', '骼', '屈', '瑜', '犷', '勺', '髌', '邃', '屉', '雇', '赝', '殉', '蠢']",阙,阮,闰,缱
31,骸,骨,1.115764347485675,"('骨',)","[101805, 116]",2,101805,21,11,"['骰', '骶', '骷', '骼']",4,"['髌', '髋', '髑', '髓', '髅']",5,"['骄', '骚', '骆', '骗', '骂', '骁', '骥', '骐', '骡', '骏', '骤', '骝', '骋', '骜', '骛']",15,"['缅', '殄', '犀', '缔', '邂', '赘', '髻', '缶', '圃', '缥', '邋', '蹄', '穹', '勿', '阀', '雹', '缢', '朽', '雍', '腌', '胁', '朲', '烽', '缠', '炭', '玷', '缕', '赃', '赔', '邢', '邓', '阁', '蚌', '缤', '朴', '邱', '雁', '犷', '邀', '趁', '殡', '殷', '雀', '屈', '屡', '趟', '屹', '殃', '穷', '赚', '赳', '趾', '屿', '髦', '隘', '阔', '臆', '勘', '屄', '犄', '雳', '矾', '邻', '赠', '蠕', '隅', '烁', '蟥', '歉', '缉', '缚', '缝', '缆', '阈', '阮', '趔', '缄', '臃', '阄', '跻', '犒', '屠', '歹', '赌', '矍', '赡', '雕', '赅']",骰,骗,髓,歉
32,邂,辶,2.0983982230293243,"('辶',)","[45932, 224]",2,45932,11,81,"['邋', '邀', '邃']",3,"['遵', '迂', '遮', '逾', '逼', '遨', '逻', '逮', '遐', '遏', '迟', '迸', '迄', '逗', '迦', '迁', '逞', '遁', '遒', '遴', '逍', '逢', '遂', '遥', '迭', '逛', '迥', '迈', '逝', '逊', '遛', '遢', '逅', '迢', '迩']",35,"['邓', '邻', '邸', '邢', '邵', '邱']",6,"['隘', '屡', '缴', '阈', '缠', '骄', '雏', '阀', '阁', '骐', '殴', '赐', '穹', '圾', '跻', '蚌', '殓', '蝼', '骛', '胝', '缄', '缅', '犀', '犁', '雀', '缪', '朦', '臊', '隙', '髓', '阙', '阔', '骆', '屐', '歹', '雇', '勾', '雌', '骼', '趔', '勃', '阮', '殆', '犊', '缎', '屈', '骶', '缱', '骝', '趁', '隧', '煌', '缜', '殒', '赚', '炭', '赳', '隅', '赊', '骜', '骂', '雾', '骥', '屌', '犟', '蠖', '烁', '赃', '骏', '勉', '矍', '缰', '矽', '勘', '屹', '髦', '缕', '趴', '趟', '歼', '朲', '穆', '趾', '臃', '蟥', '臆', '臾', '蠕', '缭', '髑', '髌', '缔', '屠', '骋', '朴']",邀,邻,遥,雾
33,赋,贝,2.794570346346169,"('貝', '贝')","[28425, 233]",2,28425,19,52,"['赐', '赚', '赌', '赎', '赔', '赃', '赠', '赡', '赊', '赘', '赝', '赁', '赂', '赅']",14,"['贱', '贤', '贪', '贬', '贯', '贩', '贷', '贺', '贡', '贼', '贲', '贰', '贞', '贮', '贾', '贻', '贿']",17,"['赴', '赳']",2,"['歃', '缔', '阂', '缤', '臃', '臂', '瑜', '犒', '殃', '缅', '阀', '穗', '蠕', '骤', '烽', '骡', '胁', '阄', '趋', '穷', '邃', '圃', '阱', '勉', '熵', '趔', '骷', '骼', '圄', '烁', '蠖', '缕', '缄', '屎', '隅', '屡', '殴', '缨', '屠', '屁', '隧', '缀', '缮', '阐', '缢', '朦', '阎', '邂', '缸', '邋', '勺', '臆', '犟', '犷', '犁', '穹', '髋', '雕', '犊', '骂', '缎', '蠢', '雁', '屿', '屑', '玷', '矾', '雹', '屌', '雍', '骜', '骰', '朲', '雏', '趁', '缭', '殉', '屉', '殇', '趟', '蚌', '雇', '雳', '穆', '隘', '骶', '朕', '缥', '骚', '髦', '邢', '缉', '缴', '歹', '歼']",赂,赴,贬,蠕
34,歼,歹,2.411941613977218,"('歹',)","[15722, 120]",2,15722,7,15,['歹'],1,"['殉', '殃', '殇', '殒', '殡', '殆', '殚', '殓', '殄']",9,"['歇', '歉', '歃']",3,"['髌', '趋', '骗', '雕', '煌', '勉', '隼', '缕', '赎', '邀', '髅', '趾', '骆', '邻', '屹', '臀', '缔', '骛', '邸', '髻', '屿', '犒', '赁', '趁', '赘', '髦', '缸', '犀', '阐', '屠', '骷', '趄', '勾', '趟', '缀', '缄', '臆', '朕', '圾', '跻', '勿', '雌', '殷', '缰', '缈', '阉', '雀', '缤', '屡', '缶', '臾', '屑', '骏', '骰', '邵', '屄', '烁', '骼', '赂', '犁', '阙', '矗', '缴', '犟', '胝', '阑', '赳', '隙', '阄', '朴', '朽', '骥', '阱', '缅', '缝', '圪', '缉', '蠖', '玷', '趔', '臂', '朔', '屉', '臊', '骤', '屎', '炬', '缜', '赐', '阂', '骋', '阔', '蠕']",歹,歇,殇,缴
35,雇,隹,3.5586568670639624,"('隹',)","[25132, 229]",2,25132,10,13,"['雍', '雕', '雏', '雌', '雀', '雁']",6,"['隼', '隽']",2,"['雾', '雹', '雳']",3,"['髌', '缮', '阁', '屡', '缰', '屈', '邢', '殓', '骚', '邵', '趾', '屎', '穹', '缨', '歇', '犒', '缄', '殒', '阉', '骏', '阑', '矗', '趄', '赚', '勿', '赐', '矾', '隧', '骝', '屑', '勃', '骼', '髋', '阈', '趟', '臃', '犟', '缸', '圪', '穷', '骤', '歃', '骐', '缀', '犀', '犊', '殡', '赘', '犁', '邻', '髓', '蚌', '朽', '矍', '邋', '隘', '骡', '歹', '屠', '臂', '熵', '缈', '髑', '胝', '缉', '赴', '朔', '臾', '赠', '炭', '骁', '赎', '骜', '臆', '殚', '骂', '歉', '勺', '勾', '邓', '蟥', '阄', '胁', '殇', '骛', '矽', '朲', '阔', '圾', '赊', '隅', '屿', '阮', '歼', '缛']",雕,雾,隽,骚
36,赌,贝,4.050518058681547,"('貝', '贝')","[28425, 234]",2,28425,19,52,"['赐', '赚', '赋', '赎', '赔', '赃', '赠', '赡', '赊', '赘', '赝', '赁', '赂', '赅']",14,"['贱', '贤', '贪', '贬', '贯', '贩', '贷', '贺', '贡', '贼', '贲', '贰', '贞', '贮', '贾', '贻', '贿']",17,"['赴', '赳']",2,"['趋', '骰', '骼', '隽', '缭', '穆', '臾', '玷', '犟', '歉', '跻', '穹', '邋', '髦', '犸', '屌', '邱', '阂', '缚', '阀', '犊', '雌', '骋', '瑜', '骄', '犁', '邻', '趔', '穷', '雳', '炬', '殉', '隼', '朽', '髅', '雏', '髻', '骤', '蹄', '胝', '圪', '犷', '骜', '髓', '矗', '雾', '殇', '骝', '髋', '殡', '雍', '缴', '缥', '雹', '趟', '趁', '矾', '臃', '勘', '殴', '邀', '缸', '阎', '趾', '缱', '缮', '歇', '屠', '缢', '隅', '胁', '殓', '缉', '殚', '隘', '蠕', '屄', '臀', '骏', '骶', '臊', '邃', '勉', '阑', '歼', '熵', '勺', '缜', '屈', '歃', '殆', '骐']",赊,赳,贻,缮
37,骆,马,1.5222883440783017,"('馬', '马')","[101805, 228]",2,101805,21,35,"['骄', '骚', '骗', '骂', '骁', '骥', '骐', '骡', '骏', '骤', '骝', '骋', '骜', '骛']",14,"['驳', '驽', '驻', '驮', '驯', '驴', '驹', '驼', '驰', '驸', '驷', '驭', '驿']",13,"['骸', '骰', '骶', '骷', '骼']",5,"['趾', '缮', '雹', '缄', '犷', '赁', '矗', '赔', '邻', '赅', '缔', '邓', '勃', '阑', '髓', '邀', '跻', '勋', '髋', '圾', '雕', '屎', '殡', '臂', '邃', '邋', '趁', '缥', '歉', '趄', '赊', '雾', '蚌', '圄', '缀', '缚', '隅', '蟥', '屑', '邂', '屡', '阉', '熵', '赐', '臆', '赴', '屈', '矍', '阀', '趴', '赂', '赝', '隘', '炬', '歹', '赠', '赡', '阱', '邱', '雳', '髅', '隼', '胁', '屿', '缈', '隽', '屄', '隙', '隋', '圃', '勿', '赃', '烽', '歃', '雀', '缜', '朲', '犒', '赋', '殒', '髻', '屹', '阙', '缠', '犁', '缛', '屐', '髑', '赘', '缭', '犀']",骁,骼,驮,矗
38,阎,门,0.6320693310513549,"('門', '门')","[33443, 236]",2,33443,14,28,"['阁', '阐', '阔', '阙', '阉', '阀', '阑', '阈', '阂', '阄']",10,"['闷', '闸', '闹', '闺', '闰', '闩', '闾', '闯', '闵']",9,"['阮', '阱']",2,"['缶', '屿', '矾', '蠕', '骆', '歼', '缰', '骼', '犀', '胁', '蹄', '歃', '矍', '朔', '缱', '屡', '骡', '犊', '缸', '骤', '屹', '骥', '穷', '臆', '骗', '矽', '殄', '缜', '赋', '髌', '髻', '骷', '殃', '髓', '殒', '圃', '屁', '缈', '穹', '歉', '屎', '朦', '缅', '勾', '勘', '缚', '缴', '屄', '蚌', '熵', '缠', '屈', '赊', '瑜', '缀', '臊', '勋', '殡', '髋', '邱', '赂', '臾', '隼', '趔', '骚', '屌', '朲', '雳', '雹', '隧', '骜', '雌', '赘', '蝼', '穆', '朕', '殴', '缛', '趋', '殇', '缎', '隋', '臼', '殉', '缝', '赁', '隙', '骛', '屑', '缆', '穗']",阙,阮,闰,缱
39,雀,隹,3.618961154550484,"('隹',)","[25132, 222]",2,25132,10,13,"['雍', '雕', '雏', '雌', '雇', '雁']",6,"['隼', '隽']",2,"['雾', '雹', '雳']",3,"['趋', '蹄', '缥', '煌', '屈', '殆', '缛', '赡', '骋', '勾', '臂', '矗', '蚌', '骶', '邵', '屡', '缱', '骏', '犄', '邂', '烽', '赌', '隋', '骷', '骜', '烁', '缭', '赘', '骡', '勉', '殒', '赂', '殓', '邓', '臆', '矍', '隧', '隙', '赔', '臊', '阄', '邸', '歇', '蠖', '阐', '穹', '邋', '朔', '髅', '炬', '穷', '勿', '蝼', '殡', '赊', '犀', '缨', '骂', '朲', '屠', '缮', '歹', '蠕', '殃', '炭', '犁', '缈', '殷', '骄', '赋', '骛', '骚', '犊', '赳', '邀', '朕', '臃', '隅', '犒', '阁', '胝', '朽', '臼', '缄', '骝', '阂', '骸', '屁', '屐', '屌', '缀', '阑', '歉']",雌,雳,隽,炬
40,隋,阝,1.30532831062988,"('邑', '阜', '阝')","[37795, 233]",2,37795,8,68,"['隙', '隧', '隅', '隘']",4,"['陌', '陨', '邓', '陪', '鄙', '邻', '郊', '邬', '陋', '陡', '邹', '邸', '邢', '陀', '邵', '邱', '郁', '郝', '陛', '阮', '郴', '鄂', '陲', '阱', '陇']",25,"['隼', '隽']",2,"['朕', '殚', '炬', '赁', '缆', '屎', '蠕', '雹', '殴', '勉', '朲', '朽', '屠', '雀', '缕', '烽', '雾', '髻', '殆', '屄', '骡', '阐', '瑜', '雇', '歇', '蟥', '骼', '趋', '穷', '缴', '阉', '缅', '朴', '屈', '歼', '朔', '髑', '趁', '赡', '骄', '赝', '煌', '歹', '骷', '趔', '犸', '赎', '胝', '炭', '矽', '赌', '犀', '殇', '殓', '蚌', '烁', '缔', '殉', '缄', '骆', '勾', '臼', '髋', '屡', '穗', '骝', '圪', '骶', '屉', '臃', '骸', '圾', '骤', '矗', '蠖', '缪', '勘', '雏', '缤', '缢', '缉', '殒', '邋', '歉', '赔', '跻', '屿', '赚', '骂', '缝', '屐']",隧,隽,阱,缕
41,殷,殳,1.4949918030412812,"('殳',)","[36149, 115]",2,36149,11,6,['殴'],1,"['毁', '毅']",2,"['殉', '殃', '殇', '殒', '殡', '殆', '殚', '殓', '殄']",9,"['趟', '赝', '赅', '缪', '骷', '屈', '缰', '跻', '犷', '邓', '缆', '臃', '骥', '髦', '隅', '赃', '骆', '屎', '赐', '骰', '朔', '缈', '髻', '隽', '缱', '犊', '邱', '缸', '隧', '阙', '臊', '屹', '歉', '矍', '缥', '勉', '赴', '圃', '缉', '赎', '缔', '骜', '髋', '穗', '赌', '阁', '雌', '赁', '屡', '隘', '缮', '犁', '邃', '缢', '烽', '缄', '屐', '邀', '骗', '矾', '臼', '勺', '赘', '犄', '髌', '犟', '矗', '矽', '玷', '蝼', '赡', '邵', '熵', '阂', '雳', '缚', '朲', '缴', '阮', '圾', '骂', '骚', '骼', '蠢', '腌', '雾', '赚', '骐', '骝', '缎', '朦']",殴,殇,毅,屡
42,趁,走,3.7443496381399815,"('走',)","[50266, 223]",2,50266,7,14,"['趋', '趔', '趟', '趄']",4,"['赴', '赳']",2,"['趾', '趴']",2,"['歇', '赋', '邱', '圃', '屈', '缤', '邓', '缥', '隘', '缈', '矍', '犁', '煌', '骰', '臼', '穷', '殆', '阀', '邻', '骛', '骥', '犸', '缄', '骜', '朕', '隼', '殒', '缝', '髦', '雳', '隅', '骸', '屹', '赎', '缚', '髋', '缔', '臂', '穆', '犷', '缮', '骋', '屠', '朽', '邋', '雾', '殇', '歼', '髻', '邂', '邢', '骚', '勾', '雌', '雍', '赝', '赘', '缢', '圾', '殄', '臊', '骼', '歹', '缎', '缀', '胁', '阐', '缭', '缅', '缱', '骁', '勿', '跻', '缜', '屑', '玷', '骤', '骶', '蠖', '骷', '歃', '缶', '殚', '熵', '髑', '阉', '蠕', '髅', '烽', '骐', '朴', '蝼', '雹', '阔', '圄', '赡', '骆', '骂']",趟,趴,赴,勾
43,胁,月,3.076344050046379,"('月',)","[164, 37209]",2,164,11,115,"['腌', '胝']",2,"['肤', '肝', '胭', '肚', '腱', '膝', '胚', '胀', '腓', '肿', '脆', '肴', '脾', '腋', '胼', '肘', '脊', '肾', '腔', '臂', '脖', '肠', '胃', '肢', '腮', '肮', '肱', '胳', '肺', '腥', '脐', '臆', '朦', '腻', '胫', '臊', '膏', '胖', '臃', '脉', '膀', '朔', '脓', '腭', '肋', '胯', '脏', '膨', '膛', '胴', '腊', '胰', '臀', '肛', '膳', '肽', '膊', '腼', '朕', '脯', '膈', '膘', '胥', '腚', '脍', '腺', '胄', '胺', '胱', '肪', '腴', '胧', '胛', '腆', '腑', '膺', '肓']",77,"['蠢', '蹄', '蝼', '蠕', '蚌', '跻', '蠖', '蟥']",8,"['缔', '趋', '骤', '屄', '臼', '缉', '邢', '缎', '赊', '邃', '犁', '缸', '趴', '赘', '缚', '屌', '邋', '歉', '隅', '阐', '歼', '缱', '髓', '朲', '犸', '炭', '缪', '邱', '瑜', '骁', '勋', '骂', '屠', '殷', '雾', '烁', '骼', '歇', '阄', '犷', '赠', '缰', '煌', '雕', '赎', '殴', '髋', '臾', '骛', '赔', '趾', '趄', '阑', '骄', '缥', '歹', '缜', '雏', '赂', '邂', '阱', '穹', '缤', '骐', '屎', '骝', '髻', '屉', '穆', '缮', '缕', '圃', '缀', '朽', '赃', '骡', '骥', '雍', '骜', '殉', '邸', '玷', '勉', '骆', '犀', '雌', '缶', '勘', '邵', '缠', '骗']",腌,蹄,胳,歹
