,Character,Radical,CharFreq,Radicals,TokenIDs,Length,Bytes,Radical_family,List_radical,Radical_len,List_neither,Pair_radical,Pair_neither
26,急,心,4.925964448651752,"('心', '忄')",[48039],1,e680a5,55,"['必', '思', '心', '忠', '总', '感', '忽', '忍', '悲', '意', '念', '息', '想', '慰', '恶', '怒', '愿', '您', '悠', '恩', '态', '怎', '惠', '志', '慈', '悉', '患', '恋', '惜', '忘', '慧', '惑']",32,"['戒', '柏', '越', '蜂', '鲸', '过', '阳', '跳', '乱', '五', '益', '秒', '就', '永', '谱', '传', '拾', '脑', '救', '作', '队', '肤', '阪', '顶', '涓', '今', '桃', '切', '让', '宏', '莱', '遍', '禧', '迈', '责', '针', '餐', '频', '弱', '择', '枪', '店', '屋', '腾', '体', '妓', '退', '妹', '俱', '泄', '发', '亏', '浆', '柱', '则', '摩', '佣', '沪', '叔', '创', '内', '私', '彦', '这', '台', '图', '周', '谁', '降', '画', '烧', '佐', '混', '尝', '敌', '战', '川', '莫', '伏', '拟', '牌', '岗', '阶', '窍', '燕', '宜', '胞', '猛', '消', '背', '渐', '廉', '偷', '委', '友', '履']",恶,救
27,开,廾,7.906297109008765,"('廾',)",[3044],1,e5bc80,5,"['异', '弊', '弄', '弃']",4,"['坊', '苍', '值', '指', '银', '阅', '糕', '牲', '瓶', '猛', '亚', '泥', '厉', '舍', '冬', '救', '嬉', '寺', '设', '匙', '秘', '诚', '昭', '旦', '岗', '祖', '符', '闪', '场', '校', '卧', '右', '魂', '纳', '忧', '彻', '寿', '奔', '晓', '效', '夺', '拒', '辉', '窗', '券', '确', '姚', '末', '宏', '玻', '招', '擦', '卢', '跨', '精', '附', '展', '基', '头', '编', '虽', '溪', '肥', '尔', '丈', '沿', '全', '该', '牛', '哈', '够', '左', '专', '早', '钮', '逼', '距', '峰', '昼', '拾', '炼', '舞', '几', '江', '避', '任', '墨', '浦', '亏', '喷', '作', '莉', '极', '景', '灵', '可', '现', '啊', '轩', '时']",弊,姚
28,款,欠,5.3803866347445455,"('欠',)",[20337],1,e6acbe,10,"['歌', '欣', '欠', '欢', '欺', '次', '欲', '欧', '歉']",9,"['萄', '尤', '皆', '傅', '封', '又', '主', '创', '降', '牧', '证', '棚', '鹰', '辑', '先', '坐', '克', '何', '贷', '动', '正', '牡', '威', '藏', '依', '炸', '始', '油', '滋', '炒', '餐', '驰', '对', '彼', '袭', '晰', '鲸', '药', '敬', '构', '循', '享', '更', '孤', '立', '未', '馨', '帝', '渠', '潮', '慢', '宋', '管', '胎', '舞', '周', '嫂', '繁', '腰', '艳', '寺', '谱', '份', '册', '钥', '糖', '卡', '佛', '彻', '被', '政', '第', '斗', '帐', '喜', '强', '喘', '契', '亏', '像', '仔', '税', '惑', '新', '重', '环', '八', '档', '琳', '紧', '婚', '午', '澳', '助', '节', '弟', '例', '围', '担']",歉,仔
29,业,一,6.161405192412733,"('一',)",[8546],1,e4b89a,20,"['不', '世', '上', '一', '七', '三', '下', '万', '严', '东', '专', '丁', '丝', '与', '丽', '丈', '丘', '两', '且']",19,"['自', '着', '泊', '渡', '偿', '姨', '辅', '驶', '区', '档', '浮', '谜', '始', '鉴', '送', '独', '杂', '喊', '范', '杰', '怒', '然', '争', '姚', '珍', '莓', '散', '动', '妓', '许', '袖', '症', '测', '鸣', '搞', '景', '腹', '蜂', '翠', '彼', '冲', '捷', '略', '津', '吟', '诈', '军', '摩', '扣', '气', '宗', '太', '俊', '服', '贯', '男', '钟', '份', '豹', '残', '羊', '踏', '制', '荷', '裕', '室', '圾', '阅', '蒂', '句', '旁', '兽', '滑', '郎', '颗', '决', '藏', '抢', '案', '顺', '消', '淘', '博', '镜', '捕', '荣', '苍', '亏', '衣', '胃', '叶', '战', '杨', '睡', '纠', '悉', '川', '帮', '奴']",严,镜
30,遵,辶,2.8681772723863963,"('辶',)",[141920],1,e981b5,53,"['通', '近', '远', '遮', '逼', '道', '边', '过', '迷', '逻', '逃', '遇', '这', '退', '选', '适', '透', '还', '迎', '运', '连', '逆', '进', '逐', '迟', '逸', '遗', '送', '途', '追', '造', '返', '邀', '迁', '述', '遭', '避', '速', '迫', '违', '迪', '达', '递', '遂', '辽', '遣', '迹', '遥', '迅', '遍', '迈', '逊']",52,"['您', '告', '鲜', '撸', '嫁', '随', '灯', '饰', '旬', '浪', '享', '确', '兔', '桶', '跨', '东', '塞', '停', '顾', '布', '剪', '聊', '顶', '末', '羽', '又', '具', '鉴', '馈', '勿', '辑', '伊', '胡', '取', '忠', '吧', '付', '为', '纲', '局', '受', '详', '丘', '哪', '离', '闭', '炉', '臭', '对', '氧', '克', '续', '巨', '拥', '骚', '前', '描', '婆', '殊', '社', '嘉', '疾', '朝', '虎', '秦', '净', '企', '扰', '专', '酒', '妹', '敏', '来', '弱', '盛', '敬', '欲', '板', '年', '划', '仪', '肯', '否', '球', '域', '格', '太', '乐', '赠', '威', '当', '弹', '粮', '表', '发', '踩', '寓', '联']",违,寓
31,完,宀,6.915404945533634,"('宀',)",[18478],1,e5ae8c,36,"['宝', '宅', '宽', '审', '实', '定', '寒', '家', '宣', '官', '安', '宁', '寓', '密', '寝', '寄', '宾', '宋', '宏', '害', '客', '容', '守', '宠', '宫', '宗', '宇', '富', '宿', '寨', '宴', '察', '宜', '室', '它']",35,"['偶', '水', '详', '被', '纬', '械', '君', '腰', '捕', '旦', '溪', '派', '约', '析', '第', '盟', '属', '承', '周', '都', '甚', '且', '祝', '介', '敬', '坚', '矩', '玖', '把', '搜', '亡', '善', '散', '冒', '估', '废', '单', '吧', '跃', '摆', '交', '反', '克', '久', '涉', '菜', '鲸', '罚', '邪', '到', '抱', '霍', '彰', '序', '施', '使', '陆', '公', '占', '暂', '墙', '页', '淫', '尝', '恶', '市', '珠', '概', '亏', '共', '震', '层', '养', '哈', '亩', '康', '貌', '讯', '博', '亚', '兼', '读', '区', '纵', '幽', '赢', '气', '静', '鸿', '天', '医', '渐', '靖', '撮', '奴', '地', '徽', '顾', '程']",客,周
32,必,心,6.1578157117037895,"('心', '忄')",[20805],1,e5bf85,55,"['急', '思', '心', '忠', '总', '感', '忽', '忍', '悲', '意', '念', '息', '想', '慰', '恶', '怒', '愿', '您', '悠', '恩', '态', '怎', '惠', '志', '慈', '悉', '患', '恋', '惜', '忘', '慧', '惑']",32,"['卓', '街', '遇', '通', '柳', '朱', '午', '仁', '丝', '压', '德', '丹', '鸣', '参', '闲', '蔡', '桥', '经', '客', '落', '拿', '疲', '方', '摄', '童', '粗', '骤', '任', '艇', '辰', '各', '阻', '统', '拳', '综', '催', '袭', '去', '衡', '婆', '州', '覆', '环', '邀', '侵', '学', '里', '赵', '咖', '零', '羊', '滋', '炸', '戏', '烈', '舔', '浜', '涨', '糕', '奸', '跃', '纷', '陷', '茸', '健', '煌', '准', '九', '陈', '雀', '沃', '玻', '杆', '楚', '何', '嬉', '突', '谨', '兼', '议', '丽', '往', '传', '右', '市', '件', '肌', '鹰', '仓', '叉', '甚', '拘', '哈', '跳', '速']",悉,肌
33,不,一,9.623131009422032,"('一',)",[3428],1,e4b88d,20,"['业', '世', '上', '一', '七', '三', '下', '万', '严', '东', '专', '丁', '丝', '与', '丽', '丈', '丘', '两', '且']",19,"['亲', '聊', '很', '审', '翼', '正', '滤', '朋', '粉', '元', '弹', '沪', '棒', '好', '兄', '顾', '险', '郑', '负', '稳', '震', '轮', '谁', '脑', '客', '杆', '哥', '除', '加', '玻', '屏', '右', '掉', '串', '益', '翌', '瓜', '戴', '唱', '均', '彩', '偶', '莲', '亩', '兰', '炒', '越', '献', '战', '乔', '寒', '球', '戏', '握', '坦', '怕', '徒', '暴', '弃', '黑', '肖', '咋', '提', '积', '碍', '逼', '棋', '锐', '抓', '柱', '辉', '婆', '香', '么', '后', '吕', '级', '横', '冻', '料', '刀', '管', '孟', '袖', '短', '帽', '拆', '烟', '窗', '独', '勇', '呻', '戒', '附', '侠', '液', '葛', '沢', '永', '军']",丈,献
34,艺,艹,4.980490126642893,"('艹',)",[39452],1,e889ba,58,"['草', '药', '花', '荣', '苦', '菜', '蔡', '薪', '萌', '藤', '荒', '营', '苍', '落', '获', '茶', '苗', '范', '节', '苏', '芽', '薄', '荷', '若', '莲', '莫', '蒙', '芯', '英', '菲', '莎', '董', '莞', '蓝', '著', '芳', '荡', '荐', '艾', '芝', '芬', '萝', '茸', '芸', '莓', '萨', '苑', '菌', '藏', '蒂', '蒲', '葡', '蕉', '莱', '葛', '莉', '萄']",57,"['伸', '布', '自', '界', '巴', '空', '亿', '肥', '塘', '效', '棋', '城', '绿', '执', '叉', '甘', '盟', '腐', '哦', '绝', '嘿', '叫', '具', '义', '汗', '发', '盆', '驻', '皇', '由', '丁', '至', '记', '钟', '区', '挣', '逸', '想', '第', '懂', '悉', '寸', '袖', '寿', '俺', '船', '拍', '翁', '姨', '港', '忽', '稿', '坐', '价', '鹅', '学', '敌', '招', '辣', '普', '筹', '裙', '束', '淡', '强', '索', '摘', '美', '堂', '财', '佣', '备', '诸', '如', '町', '晒', '麟', '愿', '金', '旗', '太', '圾', '泉', '洋', '柜', '牢', '默', '磨', '签', '逼', '东', '托', '宏', '拿', '割', '吐', '的', '敢']",荡,袖
35,暴,日,4.650214294826361,"('日',)",[59989],1,e69ab4,43,"['时', '早', '普', '显', '旧', '旬', '明', '星', '智', '暮', '日', '晨', '晚', '曝', '暗', '映', '景', '晴', '春', '易', '昼', '暂', '暑', '晋', '旨', '昨', '暖', '昂', '晒', '是', '旺', '昆', '昌', '晓', '昭', '暇', '昔', '旦', '暨', '晶', '旭', '晰']",42,"['候', '舞', '匹', '喘', '粤', '吉', '寒', '猛', '账', '写', '彩', '逸', '播', '爸', '金', '培', '基', '锋', '养', '于', '氧', '汇', '曾', '父', '剂', '港', '通', '诗', '降', '噜', '当', '览', '干', '歌', '躁', '伟', '道', '找', '心', '请', '绕', '橹', '踩', '批', '纸', '柱', '户', '孔', '糕', '杆', '固', '淫', '稿', '资', '季', '政', '疼', '祭', '售', '男', '餐', '答', '官', '整', '末', '予', '被', '宝', '坛', '具', '英', '甚', '魂', '绑', '叶', '骑', '插', '奏', '就', '冲', '喜', '响', '格', '委', '单', '丘', '跨', '另', '盖', '姜', '轮', '阵', '辖', '习', '徐', '旗', '思', '逆', '卧']",早,当
36,敬,攵,4.339145229355513,"('攴', '攵')",[97505],1,e695ac,18,"['散', '放', '效', '整', '收', '政', '改', '教', '数', '夏', '敏', '敌', '救', '攻', '故', '敦', '敢']",17,"['独', '椒', '桌', '泉', '退', '幻', '缩', '漏', '廷', '津', '旦', '谢', '创', '道', '炸', '浅', '屁', '借', '口', '那', '楼', '下', '坐', '奶', '募', '模', '类', '粮', '宣', '器', '货', '休', '碎', '滤', '才', '串', '番', '外', '事', '肺', '能', '旨', '束', '凸', '纠', '遇', '弹', '鲁', '误', '额', '惠', '乔', '视', '质', '扶', '冻', '先', '遮', '做', '姜', '俱', '颜', '雷', '抵', '盟', '晨', '价', '宿', '熊', '讯', '流', '驻', '晒', '害', '送', '搞', '港', '赤', '压', '遍', '威', '昼', '企', '等', '销', '潘', '划', '尼', '么', '着', '坡', '岗', '务', '马', '隔', '宠', '服', '栋', '爷']",故,尼
37,参,厶,6.374919703571038,"('厶',)",[15616],1,e58f82,3,"['去', '县']",2,"['器', '择', '摩', '胖', '伯', '嘛', '债', '仍', '端', '回', '值', '拥', '金', '跑', '界', '润', '沪', '炸', '属', '窍', '究', '暖', '找', '鹿', '啊', '创', '府', '熊', '模', '渡', '莓', '尼', '纪', '的', '闪', '科', '款', '铺', '劲', '流', '廷', '鹏', '衡', '玻', '费', '鞋', '切', '遣', '活', '届', '兴', '斯', '折', '骨', '陶', '曾', '咖', '翼', '足', '晴', '坦', '卓', '骤', '皆', '恋', '提', '呈', '计', '徒', '障', '忆', '杆', '行', '籍', '蕉', '欣', '胃', '颜', '刊', '卢', '云', '督', '班', '革', '臀', '冒', '凝', '莞', '肖', '阶', '球', '诸', '罪', '盘', '莲', '彩', '奖', '复', '均', '够']",去,啊
38,缘,纟,4.762532844740851,"('糸', '纟')",[85231],1,e7bc98,49,"['繁', '绿', '纠', '纯', '纸', '组', '红', '终', '编', '练', '绝', '经', '结', '续', '给', '约', '缩', '继', '纪', '统', '缓', '绕', '细', '纬', '织', '缴', '线', '纷', '综', '绍', '纳', '纲', '绩', '纽', '维', '绑', '纵', '绘', '纹', '级', '络', '绪']",42,"['驱', '章', '促', '哲', '萝', '壁', '致', '戴', '寻', '饰', '那', '宁', '作', '正', '杜', '官', '浆', '描', '克', '她', '献', '却', '录', '量', '鸭', '鬼', '凯', '软', '辣', '被', '术', '庭', '骚', '窥', '群', '悦', '产', '援', '停', '此', '律', '昂', '贤', '衡', '冬', '彼', '午', '彰', '誉', '怡', '院', '宿', '厂', '佳', '帅', '峰', '海', '幕', '愿', '盾', '气', '悟', '岭', '狠', '乙', '搜', '本', '拥', '撸', '惠', '执', '挣', '班', '导', '费', '浦', '征', '喊', '啊', '姚', '休', '反', '储', '藤', '史', '萌', '徒', '瞬', '柄', '奥', '态', '有', '鸟', '透', '层', '沃', '亚', '谢', '们']",绩,征
39,内,冂,6.256901010612443,"('冂',)",[9227],1,e58685,5,"['冒', '再', '册', '冈']",4,"['常', '顶', '菜', '徐', '埃', '换', '伟', '章', '待', '御', '谓', '羊', '辛', '吞', '桑', '暇', '反', '民', '坝', '写', '潘', '夕', '同', '潜', '升', '进', '旬', '铁', '猫', '没', '互', '战', '院', '丰', '范', '框', '绩', '脱', '国', '挥', '湾', '演', '贫', '施', '洪', '军', '悠', '么', '先', '绝', '挑', '煌', '玖', '争', '两', '询', '觉', '炉', '圣', '世', '通', '智', '仅', '称', '输', '币', '董', '循', '深', '触', '皇', '晰', '颗', '亡', '店', '撸', '下', '骰', '诚', '柳', '才', '酒', '敌', '失', '以', '勤', '叉', '方', '街', '题', '眉', '宴', '馈', '简', '得', '裂', '昂', '择', '检', '浆']",冒,顶
40,痛,疒,6.101149100624885,"('疒',)",[72001],1,e7979b,10,"['病', '疲', '疯', '疾', '疼', '疫', '症', '癌', '疗']",9,"['该', '赌', '乱', '也', '墨', '朗', '寺', '沁', '打', '碎', '管', '患', '性', '魅', '持', '托', '做', '直', '主', '种', '亡', '盈', '级', '叔', '墙', '速', '陷', '课', '早', '古', '搭', '尽', '胎', '空', '极', '川', '町', '琪', '锁', '虑', '跟', '部', '难', '株', '额', '哈', '追', '卓', '唐', '又', '画', '禽', '锐', '孙', '走', '华', '王', '毒', '评', '意', '窥', '喊', '总', '途', '阁', '敌', '撸', '什', '驰', '药', '迈', '待', '粗', '联', '天', '垃', '辣', '油', '谁', '丸', '思', '设', '喝', '店', '建', '香', '脸', '当', '少', '稍', '盟', '事', '足', '兼', '跃', '印', '纷', '献', '恢']",疲,魅
41,错,钅,6.682498371102248,"('钅', '金')",[28887],1,e99499,27,"['钢', '镇', '铁', '钟', '镜', '钮', '锐', '锡', '钱', '铜', '银', '销', '铺', '铃', '铭', '针', '锅', '钻', '锁', '锦', '链', '钥', '锋', '键']",24,"['据', '自', '吧', '播', '陆', '男', '欢', '福', '砖', '调', '尖', '累', '起', '参', '复', '架', '洪', '极', '包', '冰', '收', '周', '控', '厨', '腕', '教', '淡', '御', '屏', '爷', '拒', '慰', '木', '凸', '堡', '注', '盟', '娜', '卢', '较', '照', '大', '解', '争', '牌', '瓣', '吃', '炸', '宿', '央', '议', '鹅', '潭', '诗', '十', '奇', '雅', '沉', '九', '限', '补', '狐', '洗', '骨', '阪', '势', '燃', '久', '滨', '贷', '媳', '栋', '料', '响', '希', '鬼', '食', '异', '卫', '五', '潘', '绑', '要', '根', '什', '淘', '矿', '拔', '制', '宜', '册', '菌', '甲', '啪', '泳', '残', '济', '番']",针,济
42,粗,米,4.008813906605108,"('米',)",[75611],1,e7b297,10,"['精', '粉', '糖', '糕', '粮', '类', '米', '粒', '粤']",9,"['笑', '便', '济', '入', '盈', '腿', '皆', '仔', '稳', '灰', '海', '鸿', '击', '彼', '旭', '划', '踩', '免', '标', '速', '何', '宋', '曰', '落', '探', '麟', '猪', '律', '索', '争', '杯', '升', '谓', '兑', '画', '智', '航', '悉', '亮', '懂', '腕', '遣', '讲', '秋', '拓', '廉', '佣', '沪', '息', '脚', '幸', '盘', '虽', '月', '括', '窗', '返', '与', '妞', '直', '刚', '磨', '番', '欣', '担', '号', '偶', '傅', '蒲', '拿', '肩', '隆', '呈', '地', '犯', '尺', '诸', '姜', '微', '栏', '候', '最', '佩', '另', '包', '肖', '坛', '欲', '去', '昌', '批', '益', '分', '膜', '而', '玻', '简', '醒', '饰', '抓']",米,便
43,问,门,6.960328943346108,"('門', '门')",[16742],1,e997ae,9,"['门', '闲', '阁', '间', '闭', '阅', '闪', '闻']",8,"['伸', '读', '像', '琪', '估', '保', '点', '灯', '持', '踩', '鸡', '票', '隐', '一', '瓣', '千', '豪', '辛', '丘', '括', '息', '础', '叔', '杉', '燕', '超', '站', '览', '宋', '宏', '秀', '时', '若', '紧', '厦', '亡', '患', '返', '废', '春', '决', '净', '锦', '芝', '稳', '团', '包', '涩', '亦', '选', '堡', '拾', '满', '刻', '款', '蜜', '依', '悟', '杰', '佳', '宾', '冻', '翌', '独', '抗', '基', '境', '者', '排', '徒', '浪', '隔', '彦', '妓', '化', '去', '凡', '哭', '七', '现', '忍', '篇', '西', '葡', '脚', '牡', '村', '祖', '冲', '方', '吸', '热', '屏', '夜', '批', '然', '又', '匙', '坛']",闲,叔
44,换,扌,5.85380464389968,"('扌', '手')",[31151],1,e68da2,103,"['投', '打', '拓', '描', '撞', '折', '搜', '择', '掉', '授', '握', '探', '批', '拥', '接', '揭', '插', '拼', '措', '抽', '指', '损', '搏', '据', '抵', '持', '托', '报', '按', '招', '拖', '撤', '扑', '找', '播', '提', '扫', '抢', '扬', '摇', '担', '援', '扰', '操', '拔', '括', '推', '摄', '拍', '控', '才', '搞', '抗', '扎', '摆', '把', '扣', '执', '摘', '挂', '撮', '挥', '捕', '扶', '排', '搬', '搭', '拉', '抓', '披', '抱', '振', '护', '拘', '拒', '挺', '挑', '拾', '拆', '撒', '拟', '挡', '技', '挣', '押', '拨', '扩', '摸', '捷', '扒', '携', '擦', '撑', '揉', '撸']",95,"['粮', '云', '废', '宴', '念', '达', '厕', '袋', '沃', '虎', '陪', '完', '选', '盖', '满', '栗', '度', '介', '价', '暇', '案', '费', '宿', '莎', '佛', '两', '德', '私', '厅', '写', '游', '民', '谁', '胞', '辣', '浜', '彩', '秀', '喜', '修', '居', '喝', '镜', '叉', '基', '意', '字', '婚', '软', '卒', '票', '采', '儿', '题', '留', '屁', '玩', '谢', '立', '尸', '半', '绪', '临', '将', '些', '织', '媒', '靖', '纲', '埔', '嫌', '仲', '尼', '轮', '歉', '澡', '鸿', '猎', '疲', '句', '横', '户', '死', '页', '蛇', '适', '醉', '美', '销', '轴', '厦', '曹', '赛', '干', '塔', '颖']",撒,屁
45,撞,扌,4.382952455969055,"('扌', '手')",[173848],1,e6929e,103,"['投', '打', '拓', '描', '换', '折', '搜', '择', '掉', '授', '握', '探', '批', '拥', '接', '揭', '插', '拼', '措', '抽', '指', '损', '搏', '据', '抵', '持', '托', '报', '按', '招', '拖', '撤', '扑', '找', '播', '提', '扫', '抢', '扬', '摇', '担', '援', '扰', '操', '拔', '括', '推', '摄', '拍', '控', '才', '搞', '抗', '扎', '摆', '把', '扣', '执', '摘', '挂', '撮', '挥', '捕', '扶', '排', '搬', '搭', '拉', '抓', '披', '抱', '振', '护', '拘', '拒', '挺', '挑', '拾', '拆', '撒', '拟', '挡', '技', '挣', '押', '拨', '扩', '摸', '捷', '扒', '携', '擦', '撑', '揉', '撸']",95,"['促', '婆', '喝', '如', '洗', '贸', '断', '呀', '昭', '休', '灭', '藤', '妓', '鸿', '赋', '证', '诱', '诺', '径', '繁', '置', '针', '粗', '毫', '旗', '配', '辛', '轴', '亦', '个', '避', '医', '痛', '建', '塔', '历', '岩', '篇', '冰', '聊', '动', '丈', '区', '奇', '民', '栏', '莉', '雄', '烦', '化', '超', '必', '慧', '饭', '内', '慢', '桑', '密', '炎', '献', '裕', '漏', '祥', '完', '软', '并', '匙', '练', '冬', '原', '般', '函', '腹', '番', '骨', '津', '仓', '暑', '信', '糕', '荒', '们', '杯', '识', '链', '崎', '暮', '胖', '起', '今', '不', '味', '棚']",投,完
